FPS,FrameTime(ms),MinFrame(ms),MaxFrame(ms),AvgFrame(ms),CPUTime(ms),GPUWait(ms),DrawCalls,Triangles,VRAM(MB),Upload(KB),
5359.91,0.177548,0.161286,2.44141,0.18657,0.158711,0.018837,1,12000,1.50087,0,
5369.63,0.174967,0.161286,2.44141,0.186233,0.158741,0.016226,1,12000,1.50087,0,
5369.59,0.173978,0.161286,2.44141,0.186234,0.158049,0.015929,1,12000,1.50087,0,
5368.81,0.172895,0.161286,2.44141,0.186261,0.156888,0.016007,1,12000,1.50087,0,
5369.19,0.171342,0.161286,2.44141,0.186248,0.155203,0.016139,1,12000,1.50087,0,
5368.87,0.175064,0.161286,2.44141,0.186259,0.158894,0.01617,1,12000,1.50087,0,
5369.02,0.172767,0.161286,2.44141,0.186254,0.15705,0.015717,1,12000,1.50087,0,
5369.11,0.171461,0.161286,2.44141,0.186251,0.156017,0.015444,1,12000,1.50087,0,
5368.01,0.174793,0.161286,2.44141,0.186289,0.159797,0.014996,1,12000,1.50087,0,
5605.14,0.168542,0.161286,2.44141,0.178408,0.153146,0.015396,1,12000,1.50087,0,
5608.34,0.170194,0.161286,2.44141,0.178306,0.15503,0.015164,1,12000,1.50087,0,
5606.69,0.175824,0.161286,2.44141,0.178359,0.159312,0.016512,1,12000,1.50087,0,
5606.32,0.171835,0.161286,2.44141,0.17837,0.156594,0.015241,1,12000,1.50087,0,
5606.87,0.171617,0.161286,2.44141,0.178353,0.156232,0.015385,1,12000,1.50087,0,
5606.86,0.170933,0.161286,2.44141,0.178353,0.155939,0.014994,1,12000,1.50087,0,
5605.98,0.17041,0.161286,2.44141,0.178381,0.155261,0.015149,1,12000,1.50087,0,
5604.87,0.173315,0.161286,2.44141,0.178416,0.158054,0.015261,1,12000,1.50087,0,
5604.22,0.171666,0.161286,2.44141,0.178437,0.156359,0.015307,1,12000,1.50087,0,
5603.64,0.170989,0.161286,2.44141,0.178455,0.15586,0.015129,1,12000,1.50087,0,
5604.22,0.169894,0.161286,2.44141,0.178437,0.155,0.014894,1,12000,1.50087,0,
5603.44,0.172665,0.161286,2.44141,0.178462,0.157629,0.015036,1,12000,1.50087,0,
5602.68,0.172166,0.161286,2.44141,0.178486,0.157111,0.015055,1,12000,1.50087,0,
5601.77,0.172278,0.161286,2.44141,0.178515,0.155841,0.016437,1,12000,1.50087,0,
5600.77,0.171956,0.161286,2.44141,0.178547,0.156427,0.015529,1,12000,1.50087,0,
5600.52,0.172737,0.161286,2.44141,0.178555,0.15737,0.015367,1,12000,1.50087,0,
5601.26,0.17054,0.161286,2.44141,0.178531,0.155397,0.015143,1,12000,1.50087,0,
5601.17,0.169432,0.161286,2.44141,0.178534,0.154292,0.01514,1,12000,1.50087,0,
5599.93,0.175025,0.161286,2.44141,0.178574,0.158796,0.016229,1,12000,1.50087,0,
5599.11,0.167689,0.161286,2.44141,0.1786,0.151342,0.016347,1,12000,1.50087,0,
5597.38,0.171975,0.161286,2.44141,0.178655,0.155756,0.016219,1,12000,1.50087,0,
5593.56,0.179946,0.161286,2.44141,0.178777,0.163624,0.016322,1,12000,1.50087,0,
5592.8,0.171402,0.161286,2.44141,0.178801,0.156177,0.015225,1,12000,1.50087,0,
5592.31,0.172428,0.161286,2.44141,0.178817,0.15695,0.015478,1,12000,1.50087,0,
5589.9,0.174789,0.161286,2.44141,0.178894,0.158943,0.015846,1,12000,1.50087,0,
5588.33,0.173393,0.161286,2.44141,0.178944,0.157287,0.016106,1,12000,1.50087,0,
5586.12,0.172484,0.161286,2.44141,0.179015,0.156511,0.015973,1,12000,1.50087,0,
5585.86,0.172224,0.161286,2.44141,0.179023,0.156928,0.015296,1,12000,1.50087,0,
5585.1,0.172518,0.161286,2.44141,0.179048,0.156973,0.015545,1,12000,1.50087,0,
5584.41,0.17108,0.161286,2.44141,0.17907,0.155403,0.015677,1,12000,1.50087,0,
5571.88,0.209823,0.161286,2.44141,0.179473,0.170924,0.038899,1,12000,1.50087,0,
5567.78,0.182062,0.161286,2.44141,0.179605,0.15961,0.022452,1,12000,1.50087,0,
5565.93,0.169907,0.161286,2.44141,0.179664,0.153069,0.016838,1,12000,1.50087,0,
5566.74,0.168671,0.161286,2.44141,0.179638,0.153013,0.015658,1,12000,1.50087,0,
5567.69,0.167242,0.161286,2.44141,0.179608,0.151821,0.015421,1,12000,1.50087,0,
5565.29,0.173053,0.161286,2.44141,0.179685,0.157688,0.015365,1,12000,1.50087,0,
5564.79,0.169427,0.161286,2.44141,0.179701,0.152658,0.016769,1,12000,1.50087,0,
5561.03,0.179297,0.161286,2.44141,0.179823,0.163892,0.015405,1,12000,1.50087,0,
5563.85,0.167669,0.161286,2.44141,0.179732,0.152021,0.015648,1,12000,1.50087,0,
5565.22,0.167834,0.161286,2.44141,0.179687,0.152509,0.015325,1,12000,1.50087,0,
5565.52,0.168445,0.161286,2.44141,0.179678,0.152722,0.015723,1,12000,1.50087,0,
5564.65,0.171899,0.161286,2.44141,0.179706,0.156325,0.015574,1,12000,1.50087,0,
5566.4,0.165939,0.161286,2.44141,0.179649,0.150103,0.015836,1,12000,1.50087,0,
5566.67,0.167703,0.161286,2.44141,0.179641,0.152455,0.015248,1,12000,1.50087,0,
