FPS,FrameTime(ms),MinFrame(ms),MaxFrame(ms),AvgFrame(ms),CPUTime(ms),GPUWait(ms),DrawCalls,Triangles,VRAM(MB),Upload(KB),
86.6476,10.9491,3.82152,14.3175,11.541,0.05654,10.8926,1,2,8.07428,0,
86.5963,12.1368,3.82152,14.3175,11.5478,0.062876,12.0739,1,2,8.07428,0,
86.6311,11.1388,3.82152,14.3175,11.5432,0.072309,11.0665,1,2,8.07428,0,
86.6949,10.7875,3.82152,14.3175,11.5347,0.066795,10.7207,1,2,8.07428,0,
86.6642,11.9025,3.82152,14.3175,11.5388,0.067483,11.835,1,2,8.07428,0,
86.7931,9.97954,3.82152,14.3175,11.5217,0.058224,9.92132,1,2,8.07428,0,
86.8141,11.2651,3.82152,14.3175,11.5189,0.133596,11.1315,1,2,8.07428,0,
86.7169,12.719,3.82152,14.3175,11.5318,0.090094,12.6289,1,2,8.07428,0,
86.8548,9.81078,3.82152,14.3175,11.5135,0.076296,9.73449,1,2,8.07428,0,
86.7171,13.2512,3.82152,14.3175,11.5318,0.194702,13.0565,1,2,8.07428,0,
86.7463,11.1583,3.82152,14.3175,11.5279,0.060562,11.0977,1,2,8.07428,0,
86.8786,9.82489,3.82152,14.3175,11.5103,0.080616,9.74428,1,2,8.07428,0,
86.7166,13.6179,3.82152,14.3175,11.5318,0.37989,13.238,1,2,8.07428,0,
86.6527,12.3733,3.82152,14.3175,11.5403,0.058848,12.3145,1,2,8.07428,0,
86.574,12.5901,3.82152,14.3175,11.5508,0.088395,12.5017,1,2,8.07428,0,
86.0548,10.7908,3.82152,14.3175,11.6205,0.059795,10.7311,1,2,8.07428,0,
86.0995,11.4104,3.82152,14.3175,11.6145,0.096166,11.3143,1,2,8.07428,0,
86.1018,13.5331,3.82152,14.3175,11.6142,0.108355,13.4247,1,2,8.07428,0,
86.0714,11.6155,3.82152,14.3175,11.6183,0.098625,11.5168,1,2,8.07428,0,
86.1813,10.6655,3.82152,14.3175,11.6034,0.073154,10.5923,1,2,8.07428,0,
86.2268,12.0843,3.82152,14.3175,11.5973,0.059805,12.0245,1,2,8.07428,0,
86.0636,12.7174,3.82152,14.3175,11.6193,0.038781,12.6786,1,2,8.07428,0,
86.2069,10.0783,3.82152,14.3175,11.6,0.059327,10.019,1,2,8.07428,0,
86.2423,13.8413,3.82152,14.3175,11.5952,0.088616,13.7526,1,2,8.07428,0,
86.3952,11.3385,3.82152,14.3175,11.5747,0.080454,11.2581,1,2,8.07428,0,
86.5507,9.72612,3.82152,14.3175,11.5539,0.046395,9.67973,1,2,8.07428,0,
86.5718,12.4479,3.82152,14.3175,11.5511,0.094412,12.3535,1,2,8.07428,0,
86.4456,11.5972,3.82152,14.3175,11.568,0.096971,11.5003,1,2,8.07428,0,
86.5612,9.73026,3.82152,14.3175,11.5525,0.070447,9.65981,1,2,8.07428,0,
86.374,12.1613,3.82152,14.3175,11.5776,0.126742,12.0346,1,2,8.07428,0,
86.5061,11.9833,3.82152,14.3175,11.5599,0.10362,11.8797,1,2,8.07428,0,
86.5294,10.833,3.82152,14.3175,11.5568,0.037829,10.7951,1,2,8.07428,0,
86.252,13.2944,3.82152,14.3175,11.5939,0.063104,13.2313,1,2,8.07428,0,
86.3412,11.5228,3.82152,14.3175,11.582,0.051682,11.4711,1,2,8.07428,0,
86.5302,10.1554,3.82152,14.3175,11.5567,0.055609,10.0998,1,2,8.07428,0,
86.3426,12.7366,3.82152,14.3175,11.5818,0.152371,12.5843,1,2,8.07428,0,
